Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,label,TriggerWord,Label
2684,1594144616143,07/07/2020 17:56:56,1594144616052,-4,07/07/2020 13:56:56,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,266.971000000136,null,,The,1,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2685,1594144616315,07/07/2020 17:56:56,1594144616208,-4,07/07/2020 13:56:56,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,166.85099999979138,null,,vain,2,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2686,1594144616487,07/07/2020 17:56:56,1594144616381,-4,07/07/2020 13:56:56,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,166.8890000001993,null,,prince,3,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2687,1594144616690,07/07/2020 17:56:56,1594144616584,-4,07/07/2020 13:56:56,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,200.17099999985658,null,,looked,4,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2688,1594144617474,07/07/2020 17:56:57,1594144616989,-4,07/07/2020 13:56:56,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,416.9990000000689,null,,at,5,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2689,1594144617615,07/07/2020 17:56:57,1594144617167,-4,07/07/2020 13:56:57,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,166.80799999996088,null,,herself,6,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2690,1594144617615,07/07/2020 17:56:57,1594144617316,-4,07/07/2020 13:56:57,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,150.27799999993294,null,,in,7,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2691,1594144617615,07/07/2020 17:56:57,1594144617455,-4,07/07/2020 13:56:57,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,150.00600000005215,null,,the,8,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2692,1594144617786,07/07/2020 17:56:57,1594144617669,-4,07/07/2020 13:56:57,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,200.4550000000745,null,,mirror.,9,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2693,1594144617786,07/07/2020 17:56:57,1594144617671,-4,07/07/2020 13:56:57,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,2,ReadingPres,Zone1,reading,1885.4280000000726,null,,Content End,,0,1,0,,,true,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2694,1594144618490,07/07/2020 17:56:58,1594144618405,-4,07/07/2020 13:56:58,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,3,BlankScreen,Zone1,fixation,750.7419999998529,null,,null,,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2695,1594144618789,07/07/2020 17:56:58,1594144618702,-4,07/07/2020 13:56:58,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,187,193,4,JudgmentResponse,Zone2,response_keyboard_single,281.57999995164573,null,,1,1,0,1,0,,,false,7,7,Trial,The|vain|prince|looked|at|herself|in|the|mirror.,F.GR.I.9,6,
2696,1594144619164,07/07/2020 17:56:59,1594144619073,-4,07/07/2020 13:56:59,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,1,Fixation,fixation,fixation,383.76699999999255,null,,null,,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2697,1594144619383,07/07/2020 17:56:59,1594144619303,-4,07/07/2020 13:56:59,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,216.6909999998752,null,,The,1,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2698,1594144619587,07/07/2020 17:56:59,1594144619502,-4,07/07/2020 13:56:59,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,200.25699999998324,null,,TV,2,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2699,1594144619837,07/07/2020 17:56:59,1594144619757,-4,07/07/2020 13:56:59,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,250.43900000001304,null,,programs,3,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2700,1594144620055,07/07/2020 17:57:00,1594144619974,-4,07/07/2020 13:56:59,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,233.2939999999944,null,,comes,4,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2701,1594144620305,07/07/2020 17:57:00,1594144620209,-4,07/07/2020 13:57:00,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,233.83400000003166,null,,on,5,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2702,1594144620602,07/07/2020 17:57:00,1594144620516,-4,07/07/2020 13:57:00,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,300.3989999999758,null,,at,6,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2703,1594144620774,07/07/2020 17:57:00,1594144620702,-4,07/07/2020 13:57:00,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,183.43100000009872,null,,the,7,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2704,1594144620962,07/07/2020 17:57:00,1594144620873,-4,07/07/2020 13:57:00,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,166.92299999995157,null,,same,8,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2705,1594144621134,07/07/2020 17:57:01,1594144621022,-4,07/07/2020 13:57:01,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,150.06199999991804,null,,time,9,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2706,1594144621290,07/07/2020 17:57:01,1594144621159,-4,07/07/2020 13:57:01,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,150.0810000000056,null,,every,10,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2707,1594144621430,07/07/2020 17:57:01,1594144621308,-4,07/07/2020 13:57:01,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,150.37800000002608,null,,week.,11,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2708,1594144621430,07/07/2020 17:57:01,1594144621309,-4,07/07/2020 13:57:01,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,2,ReadingPres,Zone1,reading,2235.7889999998733,null,,Content End,,0,1,0,,,true,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2709,1594144622166,07/07/2020 17:57:02,1594144622060,-4,07/07/2020 13:57:02,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,3,BlankScreen,Zone1,fixation,750.5460000000894,null,,null,,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2710,1594144622525,07/07/2020 17:57:02,1594144622440,-4,07/07/2020 13:57:02,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,175,194,4,JudgmentResponse,Zone4,response_keyboard_single,363.47000004025176,null,,3,1,0,1,0,,,false,7,7,Trial,The|TV|programs|comes|on|at|the|same|time|every|week.,C.SVA.U.8,4,
2711,1594144622869,07/07/2020 17:57:02,1594144622792,-4,07/07/2020 13:57:02,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,1,Fixation,fixation,fixation,366.9779999998864,null,,null,,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2712,1594144623338,07/07/2020 17:57:03,1594144623259,-4,07/07/2020 13:57:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,450.6020000001881,null,,The,1,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2713,1594144623588,07/07/2020 17:57:03,1594144623500,-4,07/07/2020 13:57:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,250.25199999986216,null,,loyal,2,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2714,1594144623791,07/07/2020 17:57:03,1594144623699,-4,07/07/2020 13:57:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,200.15100000007078,null,,butler,3,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2715,1594144623979,07/07/2020 17:57:03,1594144623896,-4,07/07/2020 13:57:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,200.12800000002608,null,,prepared,4,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2716,1594144624166,07/07/2020 17:57:04,1594144624085,-4,07/07/2020 13:57:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,183.54899999988265,null,,herself,5,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2717,1594144624369,07/07/2020 17:57:04,1594144624287,-4,07/07/2020 13:57:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,200.37100000004284,null,,for,6,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2718,1594144624589,07/07/2020 17:57:04,1594144624506,-4,07/07/2020 13:57:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,216.87599999993108,null,,a,7,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2719,1594144624791,07/07/2020 17:57:04,1594144624695,-4,07/07/2020 13:57:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,183.57099999999627,null,,controversy.,8,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2720,1594144624932,07/07/2020 17:57:04,1594144624698,-4,07/07/2020 13:57:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,2,ReadingPres,Zone1,reading,1885.5,null,,Content End,,0,1,0,,,true,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2721,1594144625510,07/07/2020 17:57:05,1594144625430,-4,07/07/2020 13:57:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,3,BlankScreen,Zone1,fixation,750.8300000000745,null,,null,,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2722,1594144625698,07/07/2020 17:57:05,1594144625610,-4,07/07/2020 13:57:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,189,195,4,JudgmentResponse,Zone2,response_keyboard_single,171.0200000088662,null,,1,1,0,1,0,,,false,7,7,Trial,The|loyal|butler|prepared|herself|for|a|controversy.,F.GR.I.21,5,
2723,1594144626025,07/07/2020 17:57:06,1594144625946,-4,07/07/2020 13:57:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,1,Fixation,fixation,fixation,350.2849999999162,null,,null,,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2724,1594144626338,07/07/2020 17:57:06,1594144626236,-4,07/07/2020 13:57:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,283.4370000001509,null,,The,1,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2725,1594144626541,07/07/2020 17:57:06,1594144626453,-4,07/07/2020 13:57:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,217.21999999997206,null,,distinguished,2,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2726,1594144626746,07/07/2020 17:57:06,1594144626658,-4,07/07/2020 13:57:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,200.2160000000149,null,,lady,3,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2727,1594144626950,07/07/2020 17:57:06,1594144626863,-4,07/07/2020 13:57:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,200.22799999988638,null,,wrote,4,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2728,1594144627330,07/07/2020 17:57:07,1594144627240,-4,07/07/2020 13:57:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,383.752000000095,null,,an,5,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2729,1594144627659,07/07/2020 17:57:07,1594144627565,-4,07/07/2020 13:57:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,317.0030000000261,null,,autobiography,6,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2730,1594144627815,07/07/2020 17:57:07,1594144627726,-4,07/07/2020 13:57:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,166.79099999996834,null,,about,7,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2731,1594144627971,07/07/2020 17:57:07,1594144627889,-4,07/07/2020 13:57:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,166.73399999993853,null,,herself,8,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2732,1594144628143,07/07/2020 17:57:08,1594144628055,-4,07/07/2020 13:57:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,167.0130000000354,null,,before,9,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2733,1594144628315,07/07/2020 17:57:08,1594144628199,-4,07/07/2020 13:57:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,150.1480000000447,null,,she,10,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2734,1594144628455,07/07/2020 17:57:08,1594144628349,-4,07/07/2020 13:57:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,150.122999999905,null,,died.,11,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2735,1594144628455,07/07/2020 17:57:08,1594144628350,-4,07/07/2020 13:57:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,2,ReadingPres,Zone1,reading,2402.6650000000373,null,,Content End,,0,1,0,,,true,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2736,1594144629192,07/07/2020 17:57:09,1594144629100,-4,07/07/2020 13:57:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,3,BlankScreen,Zone1,fixation,750.7639999999665,null,,null,,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2737,1594144629379,07/07/2020 17:57:09,1594144629249,-4,07/07/2020 13:57:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,186,196,4,JudgmentResponse,Zone5,response_keyboard_single,135.0349999847822,null,,4,1,0,1,0,,,false,7,7,Trial,The|distinguished|lady|wrote|an|autobiography|about|herself|before|she|died.,F.GR.C.58,8,
2738,1594144629692,07/07/2020 17:57:09,1594144629601,-4,07/07/2020 13:57:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,174,197,1,Fixation,fixation,fixation,367.1939999999013,null,,null,,0,1,0,,,false,7,7,Trial,The|airplanes|fly|only|if|the|weather|conditions|at|altitude|are|good|enough.,C.SVA.G.51,3,
2739,1594144629911,07/07/2020 17:57:09,1594144629832,-4,07/07/2020 13:57:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,174,197,2,ReadingPres,Zone1,reading,216.8200000000652,null,,The,1,0,1,0,,,false,7,7,Trial,The|airplanes|fly|only|if|the|weather|conditions|at|altitude|are|good|enough.,C.SVA.G.51,3,
2740,1594144630161,07/07/2020 17:57:10,1594144630003,-4,07/07/2020 13:57:10,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,174,197,2,ReadingPres,Zone1,reading,183.52000000001863,null,,airplanes,2,0,1,0,,,false,7,7,Trial,The|airplanes|fly|only|if|the|weather|conditions|at|altitude|are|good|enough.,C.SVA.G.51,3,
